GEO_ID,NAME,S1501_C01_001E,S1501_C01_002E,S1501_C01_003E,S1501_C01_004E,S1501_C01_005E,S1501_C01_006E,S1501_C01_007E,S1501_C01_008E,S1501_C01_009E,S1501_C01_010E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S1501_C01_014E,S1501_C01_015E,S1501_C01_016E,S1501_C01_017E,S1501_C01_018E,S1501_C01_019E,S1501_C01_020E,S1501_C01_021E,S1501_C01_022E,S1501_C01_023E,S1501_C01_024E,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,college_educated
Geography,Geographic Area Name,Population 18 to 24 years,Population 18 to 24 years!!Less than high school graduate,Population 18 to 24 years!!High school graduate (includes equivalency),Population 18 to 24 years!!Some college or associate's degree,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 years and over,Population 25 years and over!!Less than 9th grade,"Population 25 years and over!!9th to 12th grade, no diploma",Population 25 years and over!!High school graduate (includes equivalency),"Population 25 years and over!!Some college, no degree",Population 25 years and over!!Associate's degree,Population 25 years and over!!Bachelor's degree,Population 25 years and over!!Graduate or professional degree,Population 25 years and over!!High school graduate or higher,Population 25 years and over!!Bachelor's degree or higher,Population 25 to 34 years,Population 25 to 34 years!!High school graduate or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years,Population 35 to 44 years!!High school graduate or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years,Population 45 to 64 years!!High school graduate or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over,Population 65 years and over!!High school graduate or higher,Population 65 years and over!!Bachelor's degree or higher,Total-CollegeEducated
0500000US48399,"Runnels County, Texas",708,151,300,246,11,6845,394,550,2522,1569,505,884,421,5901,1305,1136,979,204,1172,999,298,2470,2136,479,2067,1787,324,1316
0500000US48401,"Rusk County, Texas",4433,832,1611,1659,331,36248,1903,3579,11906,8961,3425,4176,2298,30766,6474,7039,5879,1171,7029,6140,1141,13173,11247,2390,9007,7500,1772,6805
0500000US48403,"Sabine County, Texas",482,161,147,174,0,7746,412,568,2930,1749,706,853,528,6766,1381,990,790,185,889,794,79,2890,2555,415,2977,2627,702,1381
0500000US48405,"San Augustine County, Texas",522,122,267,114,19,5782,271,788,2552,1249,256,409,257,4723,666,709,632,60,726,488,38,2211,1941,261,2136,1662,307,685
0500000US48407,"San Jacinto County, Texas",2290,489,1233,513,55,19644,1394,1663,7983,4307,1189,1846,1262,16587,3108,2814,2603,258,2820,2330,609,8096,6623,952,5914,5031,1289,3163
0500000US48409,"San Patricio County, Texas",5899,972,2554,2013,360,45542,3341,3998,15844,11080,3427,5313,2539,38203,7852,8984,7638,1120,9554,8536,1848,16319,14071,3062,10685,7958,1822,8212
0500000US48411,"San Saba County, Texas",577,266,144,167,0,4112,293,345,1547,903,133,620,271,3474,891,828,649,147,712,591,133,1269,1030,237,1303,1204,374,891
0500000US48413,"Schleicher County, Texas",148,81,28,39,0,1698,148,174,455,444,66,368,43,1376,411,264,237,60,349,349,54,567,436,194,518,354,103,411
0500000US48415,"Scurry County, Texas",1530,317,660,538,15,10893,821,793,3455,2708,1168,1464,484,9279,1948,2462,2250,320,2179,1994,663,3692,3064,547,2560,1971,418,1963
0500000US48417,"Shackelford County, Texas",250,44,46,160,0,2202,20,147,555,564,154,614,148,2035,762,298,285,74,376,355,107,887,782,276,641,613,305,762
0500000US48419,"Shelby County, Texas",2033,485,825,635,88,15736,1295,1460,5904,3923,993,1616,545,12981,2161,2624,2100,182,2624,2156,242,6212,5261,961,4276,3464,776,2249
0500000US48421,"Sherman County, Texas",314,31,102,135,46,1588,203,146,398,353,81,258,149,1239,407,333,310,89,251,159,85,605,424,126,399,346,107,453
0500000US48423,"Smith County, Texas",22627,2769,7237,10628,1993,157478,7879,11021,39161,39206,16525,28778,14908,138578,43686,31951,29234,8190,29523,25926,8674,55185,47323,15145,40819,36095,11677,45679
0500000US48425,"Somervell County, Texas",668,126,253,244,45,6783,264,323,2215,1743,544,1252,442,6196,1694,941,884,270,1265,1205,287,2716,2463,555,1861,1644,582,1739
0500000US48427,"Starr County, Texas",7528,979,2350,3556,643,36715,10505,4154,9219,6271,1684,3320,1562,22056,4882,8881,7593,1519,7476,5204,1301,12972,7008,1552,7386,2251,510,5525
0500000US48429,"Stephens County, Texas",952,74,574,253,51,6345,509,549,2019,1508,605,828,327,5287,1155,1063,955,251,1255,910,187,2196,1845,360,1831,1577,357,1206
0500000US48431,"Sterling County, Texas",102,0,32,70,0,787,43,52,303,139,57,129,64,692,193,195,170,34,161,161,44,247,218,92,184,143,23,193
0500000US48433,"Stonewall County, Texas",102,10,50,39,3,808,69,56,336,196,37,57,57,683,114,88,79,3,89,84,5,312,261,62,319,259,44,117
0500000US48435,"Sutton County, Texas",260,98,53,101,8,2145,179,234,849,487,64,162,170,1732,332,502,433,122,292,239,60,824,739,54,527,321,96,340
0500000US48437,"Swisher County, Texas",805,21,507,177,100,4479,519,362,1871,579,246,702,200,3598,902,892,804,171,811,668,119,1548,1206,266,1228,920,346,1002
0500000US48439,"Tarrant County, Texas",200193,28119,69533,78736,23805,1387073,85968,92690,327514,291955,109740,314353,164853,1208415,479206,315991,287259,112728,299570,259739,110657,515039,439377,173881,256473,222040,81940,503011
0500000US48441,"Taylor County, Texas",20252,2329,6544,9182,2197,88580,3255,5102,25997,19948,8581,16428,9269,80223,25697,20729,19559,6039,17885,16442,5587,28669,25849,8307,21297,18373,5764,27894
0500000US48443,"Terrell County, Texas",26,7,19,0,0,705,12,30,224,194,17,164,64,663,228,21,21,0,61,59,25,307,287,43,316,296,160,228
0500000US48445,"Terry County, Texas",1024,376,385,255,8,7387,867,777,2601,1788,544,547,263,5743,810,1356,1101,59,1728,1467,286,2536,1981,286,1767,1194,179,818
0500000US48447,"Throckmorton County, Texas",120,19,83,18,0,1137,58,25,391,286,93,208,76,1054,284,191,163,68,176,170,89,380,354,56,390,367,71,284
0500000US48449,"Titus County, Texas",2773,426,1169,978,200,19576,2572,1909,6906,3635,1539,2170,845,15095,3015,4087,3711,567,3534,2552,518,7356,5302,1042,4599,3530,888,3215
0500000US48451,"Tom Green County, Texas",12513,1279,3799,6215,1220,78305,4682,5374,21723,20191,6667,12999,6669,68249,19668,17275,15718,4438,15680,14246,4653,25610,21889,5540,19740,16396,5037,20888
0500000US48453,"Travis County, Texas",117281,11008,30694,50479,25100,922677,45752,32326,132542,147501,52334,320283,191939,844599,512222,256746,244018,158795,218230,199141,126288,307798,275459,159424,139903,125981,67715,537322
0500000US48455,"Trinity County, Texas",1018,196,517,256,49,10123,386,731,4045,2661,691,1235,374,9006,1609,1228,1067,191,1367,1322,264,3772,3428,644,3756,3189,510,1658
0500000US48457,"Tyler County, Texas",1556,424,770,269,93,14621,908,1561,6269,3373,759,1199,552,12152,1751,2625,2086,331,2393,1871,194,5155,4364,676,4448,3831,550,1844
0500000US48459,"Upshur County, Texas",3155,616,1002,1320,217,28653,1364,2406,9106,8030,2736,3642,1369,24883,5011,5131,4468,709,5119,4427,1116,10758,9413,1687,7645,6575,1499,5228
0500000US48461,"Upton County, Texas",275,24,148,55,48,2225,222,190,1019,453,145,144,52,1813,196,267,267,10,528,490,24,831,614,93,599,442,69,244
0500000US48463,"Uvalde County, Texas",2810,441,769,1248,352,15508,1775,1595,4018,3257,1736,2344,783,12138,3127,3240,2633,606,3244,2776,700,4952,4042,1087,4072,2687,734,3479
0500000US48465,"Val Verde County, Texas",5280,971,2265,1371,673,28989,4196,3031,8637,4663,2278,3729,2455,21762,6184,6910,6070,1777,5847,4628,1391,9587,7120,1711,6645,3944,1305,6857
0500000US48467,"Van Zandt County, Texas",4582,334,2722,1239,287,42627,1894,3514,13876,11938,3647,5264,2494,37219,7758,6777,5968,1213,7196,6346,1401,16274,14058,3145,12380,10847,1999,8045
0500000US48469,"Victoria County, Texas",8251,1738,2863,2917,733,60004,3405,5563,18598,14227,6398,8538,3275,51036,11813,12201,10876,2683,11619,10302,2125,20954,17522,4003,15230,12336,3002,12546
0500000US48471,"Walker County, Texas",14401,805,4301,8133,1162,52398,3579,4405,18162,11181,3841,7528,3702,44414,11230,11115,9586,1620,11270,9812,2375,19251,15899,3681,10762,9117,3554,12392
0500000US48473,"Waller County, Texas",11069,916,2970,5953,1230,34260,3053,2448,10022,7961,1672,6806,2298,28759,9104,7636,6979,1827,7571,6356,2917,12261,9843,2971,6792,5581,1389,10334
0500000US48475,"Ward County, Texas",859,156,467,212,24,7121,662,688,2865,1734,411,555,206,5771,761,1508,1396,177,1648,1181,267,2409,2114,179,1556,1080,138,785
0500000US48477,"Washington County, Texas",3777,239,1143,1888,507,24595,1103,1262,6966,5525,2114,5183,2442,22230,7625,3903,3667,1223,3768,3499,1141,8873,7844,2571,8051,7220,2690,8132
0500000US48479,"Webb County, Texas",30609,4589,11170,12508,2342,152386,23225,22813,33772,29366,11298,22416,9496,106348,31912,36847,30178,7718,33155,23781,8728,55498,37923,11331,26886,14466,4135,34254
0500000US48481,"Wharton County, Texas",3424,563,1489,1158,214,27578,2152,2276,8644,6168,3036,3900,1402,23150,5302,4974,4370,1103,5514,4817,744,9644,8026,1989,7446,5937,1466,5516
0500000US48483,"Wheeler County, Texas",331,115,139,75,2,3372,129,288,1119,977,201,596,62,2955,658,435,388,49,757,596,216,1170,1053,193,1010,918,200,660
0500000US48485,"Wichita County, Texas",16078,1846,6274,6967,991,83956,4660,5383,26239,19780,7043,13326,7525,73913,20851,19082,17661,4884,16232,14120,3905,29056,24913,6956,19586,17219,5106,21842
0500000US48487,"Wilbarger County, Texas",1215,196,598,414,7,8638,657,959,2699,2255,564,1113,391,7022,1504,1501,1235,198,1641,1333,306,3092,2446,504,2404,2008,496,1511
0500000US48489,"Willacy County, Texas",2454,785,1156,424,89,12929,2298,1874,4476,2002,704,1212,363,8757,1575,3090,2550,354,2737,1864,324,4146,2781,540,2956,1562,357,1664
0500000US48491,"Williamson County, Texas",50421,4871,20705,17993,6852,435869,12020,13436,77360,88571,37870,132922,73690,410413,206612,91256,87270,43773,108539,103279,58429,153811,143992,69793,82263,75872,34617,213464
0500000US48493,"Wilson County, Texas",4030,526,1907,1196,401,35353,1823,1851,10747,8285,3359,6496,2792,31679,9288,5612,5310,1576,6926,6487,2503,14227,12789,3900,8588,7093,1309,9689
0500000US48495,"Winkler County, Texas",699,44,422,216,17,4697,536,693,1685,1002,311,421,49,3468,470,904,820,74,1103,686,77,1678,1248,191,1012,714,128,487
0500000US48497,"Wise County, Texas",5538,880,2489,1661,508,48985,2903,3642,16507,11945,3878,6900,3210,42440,10110,8747,8156,1830,9564,8501,2556,19523,16125,3605,11151,9658,2119,10618
0500000US48499,"Wood County, Texas",3607,653,1669,1159,126,33759,1515,2967,10640,8735,2387,4635,2880,29277,7515,4363,3553,706,4651,3881,1172,12275,10516,2320,12470,11327,3317,7641
0500000US48501,"Yoakum County, Texas",630,122,105,403,0,4500,782,310,1360,1220,189,534,105,3408,639,814,736,122,766,530,206,2051,1589,242,869,553,69,639
0500000US48503,"Young County, Texas",1236,127,733,327,49,12450,602,720,4048,3065,1079,2104,832,11128,2936,2083,2003,287,2180,1942,792,4420,3974,1128,3767,3209,729,2985
0500000US48505,"Zapata County, Texas",1448,353,586,359,150,7944,1543,1312,2323,1192,519,768,287,5089,1055,1711,1250,202,1730,1116,251,2628,1674,315,1875,1049,287,1205
0500000US48507,"Zavala County, Texas",1016,292,245,393,86,5706,853,666,1884,1405,353,461,84,4187,545,1143,1010,204,1229,1125,114,1865,1388,147,1469,664,80,631
0500000US49001,"Beaver County, Utah",619,97,287,235,0,4407,154,136,1434,1133,548,786,216,4117,1002,891,855,275,910,858,247,1550,1407,237,1056,997,243,1002
0500000US49003,"Box Elder County, Utah",5386,880,2698,1554,254,35871,947,1715,11459,8945,3223,6763,2819,33209,9582,7603,7036,1781,8176,7438,2370,12421,11525,3156,7671,7210,2275,9836
0500000US49005,"Cache County, Utah",25575,1300,7083,14911,2281,70816,1756,2499,14257,18476,5201,18207,10420,66561,28627,19323,18638,7634,15959,14896,6899,21984,20349,8726,13550,12678,5368,30908
0500000US49007,"Carbon County, Utah",1799,130,700,911,58,13387,321,776,3957,3987,1881,1689,776,12290,2465,2375,2194,369,2517,2397,543,4652,4235,723,3843,3464,830,2523
0500000US49009,"Daggett County, Utah",69,6,45,18,0,509,11,33,172,161,73,41,18,465,59,41,41,9,94,83,14,239,221,23,135,120,13,59
0500000US49011,"Davis County, Utah",34344,4452,13811,13705,2376,219334,2951,5752,46277,55701,23794,56085,28774,210631,84859,50017,48166,18875,55298,53595,24357,74625,71031,27864,39394,37839,13763,87235
0500000US49013,"Duchesne County, Utah",1573,302,660,566,45,11899,263,852,4661,2993,1107,1417,606,10784,2023,2363,2049,374,2836,2574,545,4157,3809,650,2543,2352,454,2068
0500000US49015,"Emery County, Utah",762,115,322,325,0,6373,175,260,2026,1858,960,686,408,5938,1094,974,897,166,1298,1183,317,2310,2170,311,1791,1688,300,1094
0500000US49017,"Garfield County, Utah",351,92,188,67,4,3698,56,126,963,973,396,838,346,3516,1184,658,640,230,695,685,351,1172,1104,339,1173,1087,264,1188
0500000US49019,"Grand County, Utah",1015,139,561,184,131,6896,113,283,1447,2169,489,1522,873,6500,2395,1404,1217,451,1378,1319,472,2154,2046,879,1960,1918,593,2526
0500000US49021,"Iron County, Utah",9492,794,2511,5232,955,34059,734,1593,8504,8807,4099,6967,3355,31732,10322,7799,7291,2258,6907,6513,2393,11294,10361,3152,8059,7567,2519,11277
0500000US49023,"Juab County, Utah",1146,204,626,277,39,6990,71,456,2363,1848,838,1011,403,6463,1414,1480,1360,336,1563,1487,289,2406,2255,541,1541,1361,248,1453
0500000US49025,"Kane County, Utah",435,94,140,124,77,5750,24,279,1456,1531,612,1297,551,5447,1848,952,887,482,925,887,197,1952,1820,515,1921,1853,654,1925
0500000US49027,"Millard County, Utah",1086,187,438,447,14,7956,234,457,2809,1923,699,1451,383,7265,1834,1592,1364,318,1605,1443,327,2506,2319,594,2253,2139,595,1848
0500000US49029,"Morgan County, Utah",1151,72,335,680,64,7149,71,102,1720,1766,713,1752,1025,6976,2777,1090,1020,367,1714,1709,780,2825,2787,1117,1520,1460,513,2841
0500000US49031,"Piute County, Utah",224,112,39,73,0,1162,56,111,295,279,200,136,85,995,221,95,71,29,192,190,33,391,299,109,484,435,50,221
0500000US49033,"Rich County, Utah",150,11,58,76,5,1602,45,27,317,553,268,266,126,1530,392,233,233,51,290,281,81,531,472,63,548,544,197,397
0500000US49035,"Salt Lake County, Utah",115851,14292,42200,47261,12098,762494,27303,35916,169080,166384,69258,187544,107009,699275,294553,193465,181540,78632,175834,161944,75050,256058,228742,92557,137137,127049,48314,306651
0500000US49037,"San Juan County, Utah",1510,213,667,560,70,8914,551,543,2765,2403,848,1187,617,7820,1804,1725,1604,296,1589,1503,484,3258,2944,552,2342,1769,472,1874
0500000US49039,"Sanpete County, Utah",4348,562,1261,2427,98,17740,571,1070,5551,4495,1941,2333,1779,16099,4112,3580,3253,607,3806,3429,827,6161,5451,1568,4193,3966,1110,4210
0500000US49041,"Sevier County, Utah",1852,544,607,673,28,13799,387,623,4299,3649,1659,2186,996,12789,3182,2391,2175,588,2973,2744,818,4779,4466,962,3656,3404,814,3210
0500000US49043,"Summit County, Utah",3567,482,1102,1599,384,28991,670,776,4148,5010,1552,10395,6440,27545,16835,4624,4335,2275,5480,5013,2920,12625,12156,7988,6262,6041,3652,17219
0500000US49045,"Tooele County, Utah",7054,1218,3547,2077,212,45432,1081,2225,14045,12539,5001,6972,3569,42126,10541,10671,9987,2237,11864,10981,3171,15965,14678,3867,6932,6480,1266,10753
0500000US49047,"Uintah County, Utah",3161,556,1809,708,88,21664,335,1974,7873,5791,2044,2640,1007,19355,3647,4555,4082,820,5320,4914,1026,7513,6400,1085,4276,3959,716,3735
0500000US49049,"Utah County, Utah",114887,8511,33050,65249,8077,348804,6641,9469,58457,86398,34936,106191,46712,332694,152903,102224,98672,44276,85369,81057,41434,107997,102656,45736,53214,50309,21457,160980
0500000US49051,"Wasatch County, Utah",3140,566,1000,1474,100,22079,568,393,4140,4621,1821,6809,3727,21118,10536,3812,3732,1791,5111,4611,2752,8457,8214,3979,4699,4561,2014,10636
0500000US49053,"Washington County, Utah",17393,2423,5991,8046,933,125296,2283,4833,26890,33978,15604,25871,15837,118180,41708,21780,20962,5885,22556,20698,7902,39036,36246,12144,41924,40274,15777,42641
0500000US49055,"Wayne County, Utah",147,4,68,63,12,1810,9,69,425,494,357,338,118,1732,456,274,239,13,303,303,146,643,615,165,590,575,132,468
0500000US49057,"Weber County, Utah",25884,3385,10358,10765,1376,168203,4798,8075,47996,42974,17180,32859,14321,155330,47180,40715,37918,10862,37712,34993,11637,57415,52209,16115,32361,30210,8566,48556
0500000US50001,"Addison County, Vermont",5187,180,1313,3260,434,26242,359,927,7596,3982,1970,6605,4803,24956,11408,3706,3616,1612,4148,3894,1920,10122,9670,4215,8266,7776,3661,11842
0500000US50003,"Bennington County, Vermont",3336,627,904,1610,195,26939,475,1102,7298,4686,2290,5782,5306,25362,11088,3728,3426,1542,3927,3747,1957,10419,9832,3856,8865,8357,3733,11283
0500000US50005,"Caledonia County, Vermont",2504,341,903,1123,137,22162,437,968,7557,4519,1601,4203,2877,20757,7080,3329,3118,1011,3500,3335,1261,8493,7847,2493,6840,6457,2315,7217
0500000US50007,"Chittenden County, Vermont",25717,1218,7369,12691,4439,113690,1934,3181,19642,15835,9661,35945,27492,108575,63437,23981,23448,14996,21528,20600,13424,40623,38573,21706,27558,25954,13311,67876
0500000US50009,"Essex County, Vermont",394,88,115,144,47,4552,136,387,1843,828,394,575,389,4029,964,528,460,163,577,522,155,1853,1652,355,1594,1395,291,1011
0500000US50011,"Franklin County, Vermont",3679,453,1692,1046,488,35717,1041,1469,13298,6076,3546,6670,3617,33207,10287,6394,5980,2408,6778,6433,2383,13848,12951,3577,8697,7843,1919,10775
0500000US50013,"Grand Isle County, Vermont",454,88,198,140,28,5672,56,131,1680,811,545,1466,983,5485,2449,825,811,246,853,845,455,2326,2218,1022,1668,1611,726,2477
0500000US50015,"Lamoille County, Vermont",2104,306,812,917,69,18695,277,933,4514,3392,1383,5196,3000,17485,8196,3335,3102,1311,3548,3388,1828,7084,6573,2889,4728,4422,2168,8265
0500000US50017,"Orange County, Vermont",2187,339,619,905,324,22081,429,732,6991,3348,2517,4452,3612,20920,8064,3217,3102,1128,3546,3378,1409,8566,8101,2846,6752,6339,2681,8388
0500000US50019,"Orleans County, Vermont",1957,184,913,710,150,20190,581,1058,7600,3300,1884,3552,2215,18551,5767,3092,2935,914,3202,3037,1064,7486,6907,1985,6410,5672,1804,5917
0500000US50021,"Rutland County, Vermont",4811,437,1940,1970,464,45064,703,2123,14826,7860,4440,9081,6031,42238,15112,6584,6391,2132,6542,6151,2370,17438,16000,5522,14500,13696,5088,15576
0500000US50023,"Washington County, Vermont",5091,377,2198,2018,498,43912,562,1313,11121,7071,3204,12177,8464,42037,20641,7080,6718,3322,7550,7303,4126,16680,16045,7893,12602,11971,5300,21139
0500000US50025,"Windham County, Vermont",3892,596,1565,1498,233,34190,290,1482,9767,5853,2317,7673,6808,32418,14481,4713,4525,1582,5326,5006,2288,12826,12150,5634,11325,10737,4977,14714
0500000US50027,"Windsor County, Vermont",3768,503,1680,800,785,43890,690,1550,12446,7019,3790,10840,7555,41650,18395,6160,5917,2587,6976,6598,3209,16418,15574,6770,14336,13561,5829,19180
0500000US51001,"Accomack County, Virginia",2020,204,992,655,169,24382,1756,2445,8508,4448,1911,3086,2228,20181,5314,3717,2957,526,3218,2629,753,9065,7523,1797,8382,7072,2238,5483
0500000US51003,"Albemarle County, Virginia",13301,631,4187,6448,2035,77950,1884,2443,11401,10329,4655,23272,23966,73623,47238,14187,13733,8843,13972,13208,8978,27175,25486,16529,22616,21196,12888,49273
0500000US51005,"Alleghany County, Virginia",1091,102,369,561,59,11137,280,826,4958,2446,894,975,758,10031,1733,1626,1521,248,1440,1363,264,4214,3903,517,3857,3244,704,1792
0500000US51007,"Amelia County, Virginia",849,52,446,278,73,9724,640,764,4295,1788,605,1254,378,8320,1632,1618,1513,361,1470,1338,380,3863,3149,580,2773,2320,311,1705
0500000US51009,"Amherst County, Virginia",2785,229,1336,930,290,22345,1011,1542,8115,4270,2273,3091,2043,19792,5134,3534,3350,1219,3663,3425,995,8435,7430,1793,6713,5587,1127,5424
0500000US51011,"Appomattox County, Virginia",1202,163,483,362,194,11631,336,589,4694,2509,1118,1774,611,10706,2385,1866,1793,495,1949,1842,412,4420,4107,1039,3396,2964,439,2579
0500000US51013,"Arlington County, Virginia",19482,1251,3308,3641,11282,173227,5013,2912,12340,13849,5539,61874,71700,165302,133574,53443,52480,45917,38532,36504,30757,53931,50967,39748,27321,25351,17152,144856
0500000US51015,"Augusta County, Virginia",5649,561,3163,1476,449,57537,1940,3353,23475,10939,4434,8972,4424,52244,13396,9305,8676,1822,9468,8808,2669,21631,19987,4823,17133,14773,4082,13845
0500000US51017,"Bath County, Virginia",227,0,96,126,5,3189,250,251,1274,639,279,330,166,2688,496,360,330,21,377,377,127,1324,1216,184,1128,765,164,501
0500000US51019,"Bedford County, Virginia",5892,523,2518,1818,1033,58627,1494,3033,16550,12702,5122,12205,7521,54100,19726,8243,7861,2990,8500,8046,4080,23660,21761,7318,18224,16432,5338,20759
0500000US51021,"Bland County, Virginia",314,38,132,144,0,5018,139,305,2243,1125,431,548,227,4574,775,777,742,108,1017,958,132,1702,1566,326,1522,1308,209,775
0500000US51023,"Botetourt County, Virginia",2371,341,938,714,378,25149,489,921,9264,4756,2798,4396,2525,23739,6921,3319,3166,981,3631,3513,1321,10194,9721,2693,8005,7339,1926,7299
0500000US51025,"Brunswick County, Virginia",1363,67,695,502,99,12026,834,1642,4409,2484,779,1144,734,9550,1878,2294,1948,228,1943,1647,229,4315,3441,894,3474,2514,527,1977
0500000US51027,"Buchanan County, Virginia",1298,176,494,459,169,15167,1543,1867,6461,2584,1067,833,812,11757,1645,2268,2182,211,2382,2136,453,5856,4536,552,4661,2903,429,1814
0500000US51029,"Buckingham County, Virginia",1142,244,500,323,75,12712,751,1190,5640,2598,818,1194,521,10771,1715,2269,2122,311,2324,2013,314,4700,3927,658,3419,2709,432,1790
0500000US51031,"Campbell County, Virginia",4434,619,1453,1759,603,40080,1201,2591,13600,8715,3664,6777,3532,36288,10309,7294,7071,2341,6374,5761,1820,14922,13656,3533,11490,9800,2615,10912
0500000US51033,"Caroline County, Virginia",2528,307,1493,590,138,21829,709,1620,8569,3962,1903,2994,2072,19500,5066,4121,3712,974,4020,3633,883,8525,7877,2301,5163,4278,908,5204
0500000US51035,"Carroll County, Virginia",1931,147,764,947,73,22020,1095,2151,8320,4106,2675,2575,1098,18774,3673,3114,2937,510,2910,2770,554,8519,7127,1418,7477,5940,1191,3746
0500000US51036,"Charles City County, Virginia",454,67,210,126,51,5259,132,490,2290,1076,429,609,233,4637,842,689,661,134,619,596,153,2202,1982,329,1749,1398,226,893
