state_name,state_code,county_name,population,total_votes,_merge
Ohio,OH,Hamilton County,827058.0,409753.0,both
Ohio,OH,Hancock County,74704.0,37937.0,both
Ohio,OH,Hardin County,30368.0,12893.0,both
Ohio,OH,Harrison County,14159.0,7109.0,both
Ohio,OH,Henry County,27520.0,14911.0,both
Ohio,OH,Highland County,43614.0,19984.0,both
Ohio,OH,Hocking County,27540.0,13489.0,both
Ohio,OH,Holmes County,44386.0,12335.0,both
Ohio,OH,Huron County,58199.0,27212.0,both
Ohio,OH,Jackson County,32606.0,14285.0,both
Ohio,OH,Jefferson County,64026.0,31257.0,both
Ohio,OH,Knox County,63320.0,32090.0,both
Ohio,OH,Lake County,231640.0,128535.0,both
Ohio,OH,Lawrence County,56118.0,26712.0,both
Ohio,OH,Licking County,183201.0,95045.0,both
Ohio,OH,Logan County,46057.0,23403.0,both
Ohio,OH,Lorain County,317910.0,158959.0,both
Ohio,OH,Lucas County,425484.0,190525.0,both
Ohio,OH,Madison County,44602.0,20668.0,both
Ohio,OH,Mahoning County,225596.0,112678.0,both
Ohio,OH,Marion County,64851.0,27355.0,both
Ohio,OH,Medina County,184042.0,107017.0,both
Ohio,OH,Meigs County,21767.0,10400.0,both
Ohio,OH,Mercer County,42439.0,23750.0,both
Ohio,OH,Miami County,110876.0,59176.0,both
Ohio,OH,Monroe County,13153.0,6794.0,both
Ohio,OH,Montgomery County,533796.0,254715.0,both
Ohio,OH,Morgan County,13646.0,6782.0,both
Ohio,OH,Morrow County,35595.0,18855.0,both
Ohio,OH,Muskingum County,86305.0,39327.0,both
Ohio,OH,Noble County,14311.0,6161.0,both
Ohio,OH,Ottawa County,39803.0,23956.0,both
Ohio,OH,Paulding County,18706.0,9276.0,both
Ohio,OH,Perry County,35551.0,16991.0,both
Ohio,OH,Pickaway County,61086.0,29275.0,both
Ohio,OH,Pike County,27001.0,12218.0,both
Ohio,OH,Portage County,162665.0,83181.0,both
Ohio,OH,Preble County,40556.0,21653.0,both
Ohio,OH,Putnam County,34199.0,19754.0,both
Ohio,OH,Richland County,125064.0,58358.0,both
Ohio,OH,Ross County,76501.0,32930.0,both
Ohio,OH,Sandusky County,58709.0,29713.0,both
Ohio,OH,Scioto County,71969.0,31179.0,both
Ohio,OH,Seneca County,54527.0,25262.0,both
Ohio,OH,Shelby County,47765.0,25288.0,both
Ohio,OH,Stark County,372716.0,184158.0,both
Ohio,OH,Summit County,535733.0,273413.0,both
Ohio,OH,Trumbull County,200373.0,96514.0,both
Ohio,OH,Tuscarawas County,91874.0,43019.0,both
Ohio,OH,Union County,69637.0,37288.0,both
Ohio,OH,Van Wert County,28704.0,14729.0,both
Ohio,OH,Vinton County,12474.0,5737.0,both
Ohio,OH,Warren County,252148.0,139593.0,both
Ohio,OH,Washington County,58577.0,31000.0,both
Ohio,OH,Wayne County,116510.0,53140.0,both
Ohio,OH,Williams County,36591.0,18274.0,both
Ohio,OH,Wood County,132650.0,67565.0,both
Ohio,OH,Wyandot County,21457.0,11389.0,both
Oklahoma,OK,Adair County,19627.0,7256.0,both
Oklahoma,OK,Alfalfa County,5673.0,2160.0,both
Oklahoma,OK,Atoka County,14525.0,5662.0,both
Oklahoma,OK,Beaver County,5018.0,2124.0,both
Oklahoma,OK,Beckham County,22042.0,7678.0,both
Oklahoma,OK,Blaine County,8539.0,3786.0,both
Oklahoma,OK,Bryan County,48967.0,17812.0,both
Oklahoma,OK,Caddo County,26214.0,9496.0,both
Oklahoma,OK,Canadian County,175829.0,73074.0,both
Oklahoma,OK,Carter County,48596.0,19488.0,both
Oklahoma,OK,Cherokee County,48185.0,17823.0,both
Oklahoma,OK,Choctaw County,14276.0,5639.0,both
Oklahoma,OK,Cimarron County,2191.0,935.0,both
Oklahoma,OK,Cleveland County,301193.0,119294.0,both
Oklahoma,OK,Coal County,5266.0,2538.0,both
Oklahoma,OK,Comanche County,121574.0,34284.0,both
Oklahoma,OK,Cotton County,5427.0,2506.0,both
Oklahoma,OK,Craig County,14494.0,6056.0,both
Oklahoma,OK,Creek County,73332.0,31312.0,both
Oklahoma,OK,Custer County,28266.0,10168.0,both
Oklahoma,OK,Delaware County,41703.0,18108.0,both
Oklahoma,OK,Dewey County,4286.0,2215.0,both
Oklahoma,OK,Ellis County,3648.0,1812.0,both
Oklahoma,OK,Garfield County,62023.0,21844.0,both
Oklahoma,OK,Garvin County,25865.0,10991.0,both
Oklahoma,OK,Grady County,57375.0,25283.0,both
Oklahoma,OK,Grant County,4083.0,2125.0,both
Oklahoma,OK,Greer County,5466.0,1836.0,both
Oklahoma,OK,Harmon County,2392.0,882.0,both
Oklahoma,OK,Harper County,3190.0,1451.0,both
Oklahoma,OK,Haskell County,11832.0,4936.0,both
Oklahoma,OK,Hughes County,13436.0,4659.0,both
Oklahoma,OK,Jackson County,24669.0,8053.0,both
Oklahoma,OK,Jefferson County,5347.0,2375.0,both
Oklahoma,OK,Johnston County,10216.0,4230.0,both
Oklahoma,OK,Kay County,43641.0,16913.0,both
Oklahoma,OK,Kingfisher County,15481.0,6754.0,both
Oklahoma,OK,Kiowa County,8398.0,3278.0,both
Oklahoma,OK,Latimer County,9526.0,4079.0,both
Oklahoma,OK,Le Flore County,49596.0,18754.0,both
Oklahoma,OK,Lincoln County,34562.0,15465.0,both
Oklahoma,OK,Logan County,53029.0,24149.0,both
Oklahoma,OK,Love County,10296.0,4260.0,both
Oklahoma,OK,Major County,7581.0,3478.0,both
Oklahoma,OK,Marshall County,15970.0,6589.0,both
Oklahoma,OK,Mayes County,39889.0,17374.0,both
Oklahoma,OK,McClain County,47072.0,21397.0,both
Oklahoma,OK,McCurtain County,30660.0,11309.0,both
Oklahoma,OK,McIntosh County,19603.0,8439.0,both
Oklahoma,OK,Murray County,13754.0,5885.0,both
Oklahoma,OK,Muskogee County,66677.0,24357.0,both
Oklahoma,OK,Noble County,10832.0,4957.0,both
Oklahoma,OK,Nowata County,9438.0,4561.0,both
Oklahoma,OK,Okfuskee County,11300.0,3988.0,both
Oklahoma,OK,Oklahoma County,808866.0,288923.0,both
Oklahoma,OK,Okmulgee County,37035.0,14349.0,both
Oklahoma,OK,Osage County,46130.0,20628.0,both
Oklahoma,OK,Ottawa County,30287.0,11178.0,both
Oklahoma,OK,Pawnee County,15864.0,6880.0,both
Oklahoma,OK,Payne County,83352.0,29279.0,both
Oklahoma,OK,Pittsburg County,43479.0,17572.0,both
Oklahoma,OK,Pontotoc County,38396.0,15174.0,both
Oklahoma,OK,Pottawatomie County,73791.0,28774.0,both
Oklahoma,OK,Pushmataha County,10800.0,4702.0,both
Oklahoma,OK,Roger Mills County,3295.0,1733.0,both
Oklahoma,OK,Rogers County,100248.0,46902.0,both
Oklahoma,OK,Seminole County,23565.0,8044.0,both
Oklahoma,OK,Sequoyah County,40291.0,15583.0,both
Oklahoma,OK,Stephens County,44014.0,18620.0,both
Oklahoma,OK,Texas County,20371.0,5206.0,both
Oklahoma,OK,Tillman County,6869.0,2533.0,both
Oklahoma,OK,Tulsa County,682868.0,256939.0,both
Oklahoma,OK,Wagoner County,89280.0,38501.0,both
Oklahoma,OK,Washington County,53706.0,23174.0,both
Oklahoma,OK,Washita County,10736.0,4652.0,both
Oklahoma,OK,Woods County,8564.0,3638.0,both
Oklahoma,OK,Woodward County,19947.0,7312.0,both
Oregon,OR,Baker County,16912.0,9523.0,both
Oregon,OR,Benton County,97713.0,49336.0,both
Oregon,OR,Clackamas County,423173.0,237953.0,both
Oregon,OR,Clatsop County,41102.0,22989.0,both
Oregon,OR,Columbia County,53880.0,31094.0,both
Oregon,OR,Coos County,64212.0,35166.0,both
Oregon,OR,Crook County,26952.0,15892.0,both
Oregon,OR,Curry County,23296.0,14018.0,both
Oregon,OR,Deschutes County,208513.0,122417.0,both
Oregon,OR,Douglas County,112435.0,60756.0,both
Oregon,OR,Gilliam County,2026.0,1130.0,both
Oregon,OR,Grant County,7215.0,4421.0,both
Oregon,OR,Harney County,7440.0,4227.0,both
Oregon,OR,Hood River County,23745.0,12620.0,both
Oregon,OR,Jackson County,220768.0,118577.0,both
Oregon,OR,Jefferson County,25454.0,11653.0,both
Oregon,OR,Josephine County,87821.0,48521.0,both
Oregon,OR,Klamath County,70003.0,35281.0,both
Oregon,OR,Lake County,8293.0,4130.0,both
Oregon,OR,Lane County,381181.0,206547.0,both
Oregon,OR,Lincoln County,50821.0,29671.0,both
Oregon,OR,Linn County,131496.0,71052.0,both
Oregon,OR,Malheur County,32044.0,10738.0,both
Oregon,OR,Marion County,346741.0,155732.0,both
Oregon,OR,Morrow County,12302.0,4693.0,both
Oregon,OR,Multnomah County,789698.0,408474.0,both
Oregon,OR,Polk County,89805.0,47025.0,both
Oregon,OR,Sherman County,1951.0,1138.0,both
Oregon,OR,Tillamook County,27417.0,16130.0,both
Oregon,OR,Umatilla County,80053.0,30832.0,both
Oregon,OR,Union County,25944.0,14364.0,both
Oregon,OR,Wallowa County,7674.0,5082.0,both
Oregon,OR,Wasco County,26333.0,13185.0,both
Oregon,OR,Washington County,598865.0,295038.0,both
Oregon,OR,Wheeler County,1436.0,863.0,both
Oregon,OR,Yamhill County,108644.0,57324.0,both
Pennsylvania,PA,Adams County,106748.0,60650.0,both
Pennsylvania,PA,Allegheny County,1224825.0,720504.0,both
Pennsylvania,PA,Armstrong County,64074.0,37119.0,both
Pennsylvania,PA,Beaver County,165631.0,94843.0,both
Pennsylvania,PA,Bedford County,47350.0,28160.0,both
Pennsylvania,PA,Berks County,432821.0,209838.0,both
Pennsylvania,PA,Blair County,120273.0,64949.0,both
Pennsylvania,PA,Bradford County,59695.0,31192.0,both
Pennsylvania,PA,Bucks County,645984.0,401028.0,both
Pennsylvania,PA,Butler County,198413.0,121440.0,both
Pennsylvania,PA,Cambria County,130668.0,71136.0,both
Pennsylvania,PA,Cameron County,4380.0,2219.0,both
Pennsylvania,PA,Carbon County,65458.0,35395.0,both
Pennsylvania,PA,Centre County,157795.0,80792.0,both
Pennsylvania,PA,Chester County,549784.0,324964.0,both
Pennsylvania,PA,Clarion County,36970.0,19733.0,both
Pennsylvania,PA,Clearfield County,77090.0,40430.0,both
Pennsylvania,PA,Clinton County,37607.0,18522.0,both
Pennsylvania,PA,Columbia County,65439.0,32576.0,both
Pennsylvania,PA,Crawford County,82001.0,42872.0,both
Pennsylvania,PA,Cumberland County,270738.0,148396.0,both
Pennsylvania,PA,Dauphin County,289234.0,149526.0,both
Pennsylvania,PA,Delaware County,576720.0,328172.0,both
Pennsylvania,PA,Elk County,30198.0,17153.0,both
Pennsylvania,PA,Erie County,267571.0,137595.0,both
Pennsylvania,PA,Fayette County,123915.0,63472.0,both
Pennsylvania,PA,Forest County,6449.0,2650.0,both
Pennsylvania,PA,Franklin County,157854.0,83884.0,both
Pennsylvania,PA,Fulton County,14468.0,8177.0,both
Pennsylvania,PA,Greene County,34357.0,17236.0,both
Pennsylvania,PA,Huntingdon County,43514.0,23156.0,both
Pennsylvania,PA,Indiana County,83094.0,42229.0,both
Pennsylvania,PA,Jefferson County,43612.0,23129.0,both
Pennsylvania,PA,Juniata County,23243.0,12104.0,both
Pennsylvania,PA,Lackawanna County,216123.0,116590.0,both
Pennsylvania,PA,Lancaster County,558589.0,289257.0,both
Pennsylvania,PA,Lawrence County,84472.0,47110.0,both
Pennsylvania,PA,Lebanon County,144252.0,73692.0,both
Pennsylvania,PA,Lehigh County,377754.0,189810.0,both
Pennsylvania,PA,Luzerne County,327388.0,156150.0,both
Pennsylvania,PA,Lycoming County,112724.0,59685.0,both
Pennsylvania,PA,McKean County,39519.0,19682.0,both
Pennsylvania,PA,Mercer County,108503.0,58410.0,both
Pennsylvania,PA,Mifflin County,45922.0,22071.0,both
Pennsylvania,PA,Monroe County,166053.0,85525.0,both
Pennsylvania,PA,Montgomery County,868742.0,520906.0,both
Pennsylvania,PA,Montour County,17860.0,9908.0,both
Pennsylvania,PA,Northampton County,319091.0,178215.0,both
Pennsylvania,PA,Northumberland County,90120.0,43522.0,both
Pennsylvania,PA,Perry County,46083.0,25725.0,both
Pennsylvania,PA,Philadelphia County,1550542.0,721441.0,both
Pennsylvania,PA,Pike County,61247.0,34950.0,both
Pennsylvania,PA,Potter County,15999.0,9085.0,both
Pennsylvania,PA,Schuylkill County,143786.0,73184.0,both
Pennsylvania,PA,Snyder County,39717.0,20038.0,both
Pennsylvania,PA,Somerset County,72197.0,40881.0,both
Pennsylvania,PA,Sullivan County,5834.0,3721.0,both
Pennsylvania,PA,Susquehanna County,38109.0,22404.0,both
Pennsylvania,PA,Tioga County,40840.0,21587.0,both
Pennsylvania,PA,Union County,42042.0,21188.0,both
Pennsylvania,PA,Venango County,49431.0,26732.0,both
Pennsylvania,PA,Warren County,37572.0,20723.0,both
Pennsylvania,PA,Washington County,210232.0,121617.0,both
Pennsylvania,PA,Wayne County,51262.0,29444.0,both
Pennsylvania,PA,Westmoreland County,351163.0,211450.0,both
Pennsylvania,PA,Wyoming County,25902.0,15052.0,both
Pennsylvania,PA,York County,464640.0,249210.0,both
Rhode Island,RI,Bristol County,50255.0,28117.0,both
Rhode Island,RI,Kent County,171278.0,92648.0,both
Rhode Island,RI,Newport County,83832.0,44349.0,both
Rhode Island,RI,Providence County,660615.0,269989.0,both
Rhode Island,RI,Washington County,129982.0,75556.0,both
South Carolina,SC,Abbeville County,24434.0,12048.0,both
South Carolina,SC,Aiken County,177130.0,86091.0,both
South Carolina,SC,Allendale County,7369.0,3023.0,both
South Carolina,SC,Anderson County,213076.0,98296.0,both
South Carolina,SC,Bamberg County,12974.0,5694.0,both
South Carolina,SC,Barnwell County,20447.0,9803.0,both
South Carolina,SC,Beaufort County,198979.0,104403.0,both
South Carolina,SC,Berkeley County,255217.0,112834.0,both
South Carolina,SC,Calhoun County,14186.0,7914.0,both
South Carolina,SC,Charleston County,424367.0,214521.0,both
South Carolina,SC,Cherokee County,56714.0,24839.0,both
South Carolina,SC,Chester County,32226.0,15556.0,both
South Carolina,SC,Chesterfield County,44031.0,18391.0,both
South Carolina,SC,Clarendon County,31004.0,16320.0,both
South Carolina,SC,Colleton County,38874.0,18276.0,both
South Carolina,SC,Darlington County,62416.0,30331.0,both
South Carolina,SC,Dillon County,27698.0,11861.0,both
South Carolina,SC,Dorchester County,169833.0,77764.0,both
South Carolina,SC,Edgefield County,27607.0,13919.0,both
South Carolina,SC,Fairfield County,20422.0,11215.0,both
South Carolina,SC,Florence County,137214.0,61140.0,both
South Carolina,SC,Georgetown County,65731.0,37754.0,both
South Carolina,SC,Greenville County,558036.0,263316.0,both
South Carolina,SC,Greenwood County,69460.0,30888.0,both
South Carolina,SC,Hampton County,18122.0,8233.0,both
South Carolina,SC,Horry County,397478.0,205954.0,both
South Carolina,SC,Jasper County,33544.0,18227.0,both
South Carolina,SC,Kershaw County,69905.0,33533.0,both
South Carolina,SC,Lancaster County,108215.0,54427.0,both
South Carolina,SC,Laurens County,68873.0,30213.0,both
South Carolina,SC,Lee County,15967.0,8076.0,both
South Carolina,SC,Lexington County,309528.0,146903.0,both
South Carolina,SC,Marion County,28508.0,13388.0,both
South Carolina,SC,Marlboro County,25704.0,10152.0,both
South Carolina,SC,McCormick County,9941.0,6153.0,both
South Carolina,SC,Newberry County,38825.0,18129.0,both
South Carolina,SC,Oconee County,81221.0,42264.0,both
South Carolina,SC,Orangeburg County,82820.0,36970.0,both
South Carolina,SC,Pickens County,135495.0,60451.0,both
South Carolina,SC,Richland County,425138.0,182411.0,both
South Carolina,SC,Saluda County,19123.0,9014.0,both
South Carolina,SC,Spartanburg County,356698.0,155597.0,both
South Carolina,SC,Sumter County,104165.0,45170.0,both
South Carolina,SC,Union County,26629.0,12289.0,both
South Carolina,SC,Williamsburg County,29891.0,14330.0,both
South Carolina,SC,York County,298320.0,150059.0,both
South Dakota,SD,Aurora County,2782.0,1393.0,both
South Dakota,SD,Beadle County,19591.0,7010.0,both
South Dakota,SD,Bennett County,3305.0,1088.0,both
South Dakota,SD,Bon Homme County,7065.0,2992.0,both
South Dakota,SD,Brookings County,35980.0,14939.0,both
South Dakota,SD,Brown County,37733.0,17043.0,both
South Dakota,SD,Brule County,5311.0,2423.0,both
South Dakota,SD,Buffalo County,1884.0,466.0,both
South Dakota,SD,Butte County,10863.0,5082.0,both
South Dakota,SD,Campbell County,1340.0,836.0,both
South Dakota,SD,Charles Mix County,9240.0,3615.0,both
South Dakota,SD,Clark County,3948.0,1842.0,both
South Dakota,SD,Clay County,15431.0,5657.0,both
South Dakota,SD,Codington County,28971.0,13510.0,both
South Dakota,SD,Corson County,3782.0,1143.0,both
South Dakota,SD,Custer County,9117.0,6001.0,both
South Dakota,SD,Davison County,19922.0,9177.0,both
South Dakota,SD,Day County,5451.0,2932.0,both
South Dakota,SD,Deuel County,4354.0,2298.0,both
South Dakota,SD,Dewey County,5208.0,1871.0,both
South Dakota,SD,Douglas County,2838.0,1658.0,both
South Dakota,SD,Edmunds County,4057.0,2031.0,both
South Dakota,SD,Fall River County,7393.0,4274.0,both
South Dakota,SD,Faulk County,2151.0,1130.0,both
South Dakota,SD,Grant County,7553.0,3630.0,both
South Dakota,SD,Gregory County,4018.0,2267.0,both
South Dakota,SD,Haakon County,1851.0,1125.0,both
South Dakota,SD,Hamlin County,6451.0,3226.0,both
South Dakota,SD,Hand County,3107.0,1764.0,both
South Dakota,SD,Hanson County,3471.0,2046.0,both
South Dakota,SD,Harding County,1324.0,820.0,both
South Dakota,SD,Hughes County,17624.0,8435.0,both
South Dakota,SD,Hutchinson County,7394.0,3736.0,both
South Dakota,SD,Hyde County,1186.0,695.0,both
South Dakota,SD,Jackson County,2776.0,1129.0,both
South Dakota,SD,Jerauld County,1660.0,999.0,both
South Dakota,SD,Jones County,855.0,550.0,both
South Dakota,SD,Kingsbury County,5276.0,2801.0,both
South Dakota,SD,Lake County,11031.0,5906.0,both
South Dakota,SD,Lawrence County,28053.0,15409.0,both
South Dakota,SD,Lincoln County,73238.0,36393.0,both
South Dakota,SD,Lyman County,3705.0,1447.0,both
South Dakota,SD,Marshall County,4390.0,2109.0,both
South Dakota,SD,McCook County,5809.0,3031.0,both
South Dakota,SD,McPherson County,2334.0,1299.0,both
South Dakota,SD,Meade County,30954.0,14672.0,both
South Dakota,SD,Mellette County,1851.0,740.0,both
South Dakota,SD,Miner County,2280.0,1167.0,both
South Dakota,SD,Minnehaha County,206930.0,93986.0,both
South Dakota,SD,Moody County,6450.0,3189.0,both
South Dakota,SD,Oglala Lakota County,13434.0,3062.0,both
South Dakota,SD,Pennington County,115903.0,56580.0,both
South Dakota,SD,Perkins County,2834.0,1591.0,both
South Dakota,SD,Potter County,2413.0,1298.0,both
South Dakota,SD,Roberts County,10206.0,4149.0,both
South Dakota,SD,Sanborn County,2399.0,1212.0,both
South Dakota,SD,Spink County,6166.0,3139.0,both
South Dakota,SD,Stanley County,3043.0,1735.0,both
South Dakota,SD,Sully County,1494.0,901.0,both
South Dakota,SD,Todd County,9199.0,2126.0,both
South Dakota,SD,Tripp County,5621.0,2654.0,both
South Dakota,SD,Turner County,9027.0,4538.0,both
South Dakota,SD,Union County,17183.0,8876.0,both
South Dakota,SD,Walworth County,5269.0,2466.0,both
South Dakota,SD,Yankton County,23517.0,10832.0,both
South Dakota,SD,Ziebach County,2322.0,781.0,both
Tennessee,TN,Anderson County,80234.0,36548.0,both
Tennessee,TN,Bedford County,53055.0,20090.0,both
Tennessee,TN,Benton County,16103.0,7260.0,both
Tennessee,TN,Bledsoe County,15060.0,6191.0,both
Tennessee,TN,Blount County,141456.0,69224.0,both
Tennessee,TN,Bradley County,111579.0,49246.0,both
Tennessee,TN,Campbell County,40223.0,15528.0,both
Tennessee,TN,Cannon County,15063.0,6881.0,both
Tennessee,TN,Carroll County,28860.0,11882.0,both
Tennessee,TN,Carter County,57022.0,24852.0,both
Tennessee,TN,Cheatham County,42254.0,20741.0,both
Tennessee,TN,Chester County,17606.0,7577.0,both
Tennessee,TN,Claiborne County,32654.0,13534.0,both
Tennessee,TN,Clay County,7714.0,3760.0,both
Tennessee,TN,Cocke County,37404.0,15663.0,both
Tennessee,TN,Coffee County,60633.0,24932.0,both
Tennessee,TN,Crockett County,13982.0,5921.0,both
Tennessee,TN,Cumberland County,64760.0,34642.0,both
Tennessee,TN,Davidson County,712334.0,290036.0,both
Tennessee,TN,DeKalb County,21225.0,9396.0,both
Tennessee,TN,Decatur County,11656.0,5466.0,both
Tennessee,TN,Dickson County,56729.0,25204.0,both
Tennessee,TN,Dyer County,36498.0,14394.0,both
Tennessee,TN,Fayette County,44175.0,23696.0,both
Tennessee,TN,Fentress County,19696.0,9771.0,both
Tennessee,TN,Franklin County,44654.0,19728.0,both
Tennessee,TN,Gibson County,51045.0,21648.0,both
Tennessee,TN,Giles County,30721.0,13487.0,both
Tennessee,TN,Grainger County,24681.0,11130.0,both
Tennessee,TN,Greene County,72577.0,31095.0,both
Tennessee,TN,Grundy County,13955.0,6328.0,both
Tennessee,TN,Hamblen County,66216.0,25501.0,both
Tennessee,TN,Hamilton County,379864.0,174438.0,both
Tennessee,TN,Hancock County,6956.0,2908.0,both
Tennessee,TN,Hardeman County,25567.0,9399.0,both
Tennessee,TN,Hardin County,27229.0,12094.0,both
Tennessee,TN,Hawkins County,58600.0,26266.0,both
Tennessee,TN,Haywood County,17328.0,6652.0,both
Tennessee,TN,Henderson County,28070.0,12047.0,both
Tennessee,TN,Henry County,32554.0,15076.0,both
Tennessee,TN,Hickman County,25826.0,10309.0,both
Tennessee,TN,Houston County,8393.0,3810.0,both
Tennessee,TN,Humphreys County,19209.0,8264.0,both
Tennessee,TN,Jackson County,12363.0,5676.0,both
Tennessee,TN,Jefferson County,57838.0,25815.0,both
Tennessee,TN,Johnson County,18375.0,8102.0,both
Tennessee,TN,Knox County,500669.0,221864.0,both
Tennessee,TN,Lake County,6347.0,1939.0,both
Tennessee,TN,Lauderdale County,24610.0,8266.0,both
Tennessee,TN,Lawrence County,46114.0,19533.0,both
Tennessee,TN,Lewis County,13066.0,5890.0,both
Tennessee,TN,Lincoln County,36169.0,16128.0,both
Tennessee,TN,Loudon County,60591.0,33209.0,both
Tennessee,TN,Macon County,26793.0,10333.0,both
Tennessee,TN,Madison County,99193.0,39964.0,both
Tennessee,TN,Marion County,29382.0,13933.0,both
Tennessee,TN,Marshall County,36961.0,15962.0,both
Tennessee,TN,Maury County,110760.0,52090.0,both
Tennessee,TN,McMinn County,55678.0,24072.0,both
Tennessee,TN,McNairy County,26163.0,11267.0,both
Tennessee,TN,Meigs County,13691.0,6099.0,both
Tennessee,TN,Monroe County,48594.0,22323.0,both
Tennessee,TN,Montgomery County,239872.0,81755.0,both
Tennessee,TN,Moore County,6748.0,3654.0,both
Tennessee,TN,Morgan County,21573.0,8560.0,both
Tennessee,TN,Obion County,30411.0,12900.0,both
Tennessee,TN,Overton County,23327.0,11069.0,both
Tennessee,TN,Perry County,8891.0,3716.0,both
Tennessee,TN,Pickett County,5128.0,2954.0,both
Tennessee,TN,Polk County,18033.0,8727.0,both
Tennessee,TN,Putnam County,83844.0,34939.0,both
Tennessee,TN,Rhea County,33924.0,14444.0,both
Tennessee,TN,Roane County,56096.0,27412.0,both
Tennessee,TN,Robertson County,76776.0,35070.0,both
Tennessee,TN,Rutherford County,367101.0,147656.0,both
Tennessee,TN,Scott County,22171.0,9605.0,both
Tennessee,TN,Sequatchie County,17161.0,7890.0,both
Tennessee,TN,Sevier County,99415.0,43970.0,both
Tennessee,TN,Shelby County,910042.0,326497.0,both
Tennessee,TN,Smith County,20538.0,9336.0,both
Tennessee,TN,Stewart County,14222.0,6620.0,both
Tennessee,TN,Sullivan County,162135.0,75541.0,both
Tennessee,TN,Sumner County,207994.0,97761.0,both
Tennessee,TN,Tipton County,62015.0,26733.0,both
Tennessee,TN,Trousdale County,12271.0,4251.0,both
Tennessee,TN,Unicoi County,17756.0,8541.0,both
Tennessee,TN,Union County,20741.0,8669.0,both
Tennessee,TN,Van Buren County,6493.0,3265.0,both
Tennessee,TN,Warren County,42638.0,17015.0,both
Tennessee,TN,Washington County,138420.0,61234.0,both
Tennessee,TN,Wayne County,16066.0,6831.0,both
Tennessee,TN,Weakley County,33084.0,13394.0,both
Tennessee,TN,White County,28692.0,12931.0,both
Tennessee,TN,Williamson County,264460.0,144668.0,both
Tennessee,TN,Wilson County,163674.0,81254.0,both
Texas,TX,Anderson County,57736.0,19353.0,both
Texas,TX,Andrews County,18664.0,6059.0,both
Texas,TX,Angelina County,87319.0,34419.0,both
Texas,TX,Aransas County,25374.0,13028.0,both
Texas,TX,Archer County,9029.0,5132.0,both
Texas,TX,Armstrong County,1832.0,1109.0,both
Texas,TX,Atascosa County,51784.0,18442.0,both
Texas,TX,Austin County,31677.0,15379.0,both
Texas,TX,Bailey County,6672.0,1740.0,both
Texas,TX,Bandera County,22637.0,13592.0,both
Texas,TX,Bastrop County,110778.0,39788.0,both
Texas,TX,Baylor County,3463.0,1670.0,both
Texas,TX,Bee County,30850.0,8789.0,both
Texas,TX,Bell County,393193.0,130557.0,both
Texas,TX,Bexar County,2087679.0,757547.0,both
Texas,TX,Blanco County,13048.0,8518.0,both
Texas,TX,Borden County,572.0,387.0,both
Texas,TX,Bosque County,18996.0,9571.0,both
Texas,TX,Bowie County,91687.0,36629.0,both
Texas,TX,Brazoria County,398938.0,161950.0,both
Texas,TX,Brazos County,244703.0,91847.0,both
Texas,TX,Brewster County,9513.0,4576.0,both
Texas,TX,Briscoe County,1445.0,744.0,both
Texas,TX,Brooks County,6848.0,2402.0,both
Texas,TX,Brown County,38709.0,16853.0,both
Texas,TX,Burleson County,19475.0,9365.0,both
Texas,TX,Burnet County,53991.0,28147.0,both
Texas,TX,Caldwell County,49859.0,15686.0,both
Texas,TX,Calhoun County,19696.0,7832.0,both
Texas,TX,Callahan County,14374.0,6985.0,both
Texas,TX,Cameron County,426710.0,116122.0,both
Texas,TX,Camp County,13000.0,5242.0,both
Texas,TX,Carson County,5878.0,3172.0,both
Texas,TX,Cass County,28659.0,14140.0,both
Texas,TX,Castro County,7227.0,2021.0,both
Texas,TX,Chambers County,53876.0,24971.0,both
Texas,TX,Cherokee County,52217.0,20502.0,both
Texas,TX,Childress County,6788.0,2272.0,both
Texas,TX,Clay County,10738.0,5906.0,both
Texas,TX,Cochran County,2509.0,893.0,both
Texas,TX,Coke County,3352.0,1814.0,both
Texas,TX,Coleman County,7842.0,4155.0,both
Texas,TX,Collin County,1195359.0,515167.0,both
Texas,TX,Collingsworth County,2563.0,1201.0,both
Texas,TX,Colorado County,21117.0,9994.0,both
Texas,TX,Comal County,193928.0,103465.0,both
Texas,TX,Comanche County,14050.0,6544.0,both
Texas,TX,Concho County,3297.0,1198.0,both
Texas,TX,Cooke County,43782.0,20432.0,both
Texas,TX,Coryell County,84878.0,23911.0,both
Texas,TX,Cottle County,1294.0,657.0,both
Texas,TX,Crane County,4574.0,1387.0,both
Texas,TX,Crockett County,2858.0,1417.0,both
Texas,TX,Crosby County,4917.0,1880.0,both
Texas,TX,Culberson County,2196.0,781.0,both
Texas,TX,Dallam County,7237.0,1447.0,both
Texas,TX,Dallas County,2606358.0,848948.0,both
Texas,TX,Dawson County,12004.0,3511.0,both
Texas,TX,DeWitt County,19929.0,7824.0,both
Texas,TX,Deaf Smith County,18347.0,4286.0,both
Texas,TX,Delta County,5520.0,2658.0,both
Texas,TX,Denton County,1007703.0,448729.0,both
Texas,TX,Dickens County,1711.0,993.0,both
Texas,TX,Dimmit County,8257.0,3427.0,both
Texas,TX,Donley County,3214.0,1712.0,both
Texas,TX,Duval County,9604.0,4461.0,both
Texas,TX,Eastland County,18037.0,8363.0,both
Texas,TX,Ector County,164494.0,42615.0,both
