state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,_merge
Texas,TX,Morris County,12066.0,5433.0,0.45027349577324716,1341,5038,66173,55082,3324,74849,63929,both
Texas,TX,Motley County,1020.0,650.0,0.6372549019607843,210,476,71578,62857,293,80938,70156,both
Texas,TX,Nacogdoches County,65375.0,25470.0,0.3895984703632887,10974,25114,74527,51528,15624,94204,67218,both
Texas,TX,Navarro County,55635.0,19829.0,0.35641233036757436,6034,18484,79388,59310,13192,92464,75198,both
Texas,TX,Newton County,12039.0,5749.0,0.47753135642495226,560,4898,58670,41044,3366,72258,60704,both
Texas,TX,Nolan County,14306.0,5114.0,0.3574723892073256,1370,5834,73488,50160,3648,86918,59552,both
Texas,TX,Nueces County,352289.0,121614.0,0.3452108921936251,57909,130770,88191,66021,88690,101198,78933,both
Texas,TX,Ochiltree County,9704.0,3008.0,0.3099752679307502,1206,3758,84014,64988,2648,92134,82616,both
Texas,TX,Oldham County,1783.0,974.0,0.5462703309029725,324,631,101922,76402,487,113626,82981,both
Texas,TX,Orange County,85722.0,36328.0,0.4237885256993537,10451,31847,95090,73372,22625,111852,95784,both
Texas,TX,Palo Pinto County,29747.0,13333.0,0.44821326520321375,3876,10951,83595,64972,7422,95144,75739,both
Texas,TX,Panola County,22838.0,11437.0,0.5007881600840705,2952,8486,88542,62593,5772,104511,83021,both
Texas,TX,Parker County,173494.0,90802.0,0.5233725661982547,34805,54237,127321,102099,42329,142154,116107,both
Texas,TX,Parmer County,9617.0,2504.0,0.2603722574607466,1030,3183,87645,68164,2573,95274,80670,both
Texas,TX,Pecos County,14623.0,4233.0,0.2894754838268481,1478,5108,89131,67689,3373,99663,77715,both
Texas,TX,Polk County,54186.0,24285.0,0.44817849629055473,5099,18575,74300,59066,13208,83799,68025,both
Texas,TX,Potter County,114647.0,32091.0,0.2799113801495024,13587,42363,72783,50448,26244,85830,64237,both
Texas,TX,Presidio County,5795.0,1994.0,0.3440897325280414,812,2340,52927,29014,1102,82254,53021,both
Texas,TX,Rains County,12986.0,6554.0,0.5046973663945787,2370,4723,98847,64874,3545,111370,77377,both
Texas,TX,Randall County,148255.0,66854.0,0.4509392600586827,31908,55758,104696,80905,37063,126733,101382,both
Texas,TX,Reagan County,3141.0,949.0,0.30213307863737665,331,1046,84980,70288,816,93705,83111,both
Texas,TX,Real County,2854.0,1958.0,0.6860546601261388,372,1021,69770,45417,692,87015,61188,both
Texas,TX,Red River County,11678.0,5796.0,0.49631786264771366,1383,4993,62897,46912,3389,76187,58531,both
Texas,TX,Reeves County,11770.0,3439.0,0.29218351741716225,632,4145,70309,56056,2730,76502,55316,both
Texas,TX,Refugio County,6666.0,3072.0,0.4608460846084608,656,2372,67832,58016,1521,79745,67316,both
Texas,TX,Roberts County,840.0,570.0,0.6785714285714286,115,303,80866,66118,194,94865,83750,both
Texas,TX,Robertson County,17267.0,8154.0,0.47223026582498406,2248,6480,79904,66250,4417,93399,78837,both
Texas,TX,Rockwall County,131307.0,62251.0,0.4740874439291127,34800,39513,158752,124917,31144,171864,137781,both
Texas,TX,Runnels County,9868.0,4056.0,0.4110255370895825,1316,3800,78798,63490,2564,92799,70641,both
Texas,TX,Rusk County,53079.0,21702.0,0.40886226191149044,6805,17963,92968,67506,13050,101835,83000,both
Texas,TX,Sabine County,10106.0,5581.0,0.5522461903819513,1381,4469,84919,59924,3090,100084,68998,both
Texas,TX,San Augustine County,7833.0,3747.0,0.478360781309843,685,3017,64927,46338,2265,71700,50014,both
Texas,TX,San Jacinto County,28936.0,12789.0,0.44197539397290575,3163,10480,81516,59526,7694,94350,73595,both
Texas,TX,San Patricio County,70660.0,25572.0,0.36190206623266347,8212,24496,87501,67512,17322,96424,78520,both
Texas,TX,San Saba County,5845.0,2703.0,0.4624465355004277,891,2095,73917,54855,1362,81958,65062,both
Texas,TX,Schleicher County,2391.0,1108.0,0.4634044332915098,411,919,86955,90141,717,94385,92147,both
Texas,TX,Scurry County,16212.0,5720.0,0.35282506785097456,1963,5931,85314,62689,3686,101927,81974,both
Texas,TX,Shackelford County,3229.0,1727.0,0.5348405078971817,762,1329,80358,64659,907,101573,88984,both
Texas,TX,Shelby County,24179.0,9948.0,0.41143140741966167,2249,9177,74633,50436,6755,84662,57991,both
Texas,TX,Sherman County,2678.0,872.0,0.32561613144137413,453,842,147760,74167,630,177122,86275,both
Texas,TX,Smith County,245209.0,103815.0,0.4233735303353466,45679,81690,96148,71923,56754,113456,86676,both
Texas,TX,Somervell County,9888.0,5285.0,0.5344862459546925,1739,3562,101081,83382,2693,109960,96810,both
Texas,TX,Starr County,65934.0,16419.0,0.24902174902174903,5525,18692,58105,38182,14655,66676,44075,both
Texas,TX,Stephens County,9343.0,3761.0,0.4025473616611367,1206,3560,73664,54695,2344,83709,68860,both
Texas,TX,Sterling County,1397.0,629.0,0.4502505368647101,193,402,112935,78750,334,127775,128500,both
Texas,TX,Stonewall County,1218.0,716.0,0.5878489326765188,117,476,113326,61250,296,161034,95119,both
Texas,TX,Sutton County,3221.0,1400.0,0.4346476249611922,340,1236,79457,75000,955,79623,70720,both
Texas,TX,Swisher County,6955.0,2265.0,0.3256649892163911,1002,2453,60217,39031,1395,77623,60250,both
Texas,TX,Tarrant County,2182947.0,822680.0,0.3768666852653775,503011,769285,112126,81905,518384,130706,99287,both
Texas,TX,Taylor County,146836.0,55386.0,0.3771963278759977,27894,54390,87167,66406,35956,102522,83956,both
Texas,TX,Terrell County,687.0,405.0,0.5895196506550219,228,453,63741,46989,237,81260,63906,both
Texas,TX,Terry County,11547.0,3419.0,0.2960942236078635,818,4271,66207,45905,2833,73903,56811,both
Texas,TX,Throckmorton County,1526.0,900.0,0.5897771952817824,284,686,73249,58864,377,96034,74688,both
Texas,TX,Titus County,31357.0,10208.0,0.3255413464298243,3215,11011,76026,59220,7946,87205,71038,both
Texas,TX,Tom Green County,119057.0,45438.0,0.38164912604886736,20888,46094,87666,66254,29111,105707,83170,both
Texas,TX,Travis County,1334961.0,580285.0,0.4346831105927439,537322,561491,137817,97169,308154,170558,126667,both
Texas,TX,Trinity County,14228.0,7374.0,0.5182738262580826,1658,6033,73199,51663,3799,88999,70391,both
Texas,TX,Tyler County,20382.0,9577.0,0.46987538023746445,1844,7073,91760,50647,4766,112700,71200,both
Texas,TX,Upshur County,43281.0,19882.0,0.45937016242693096,5228,15372,84875,62794,10825,96453,75792,both
Texas,TX,Upton County,3109.0,1303.0,0.4191058218076552,244,1325,71782,52321,826,81803,74000,both
Texas,TX,Uvalde County,24960.0,9769.0,0.391386217948718,3479,8422,74085,57849,5757,87210,64830,both
Texas,TX,Val Verde County,47720.0,14578.0,0.30549036043587596,6857,16706,75738,59673,12079,85579,69392,both
Texas,TX,Van Zandt County,64000.0,27935.0,0.436484375,8045,22555,90821,68274,16540,103726,81732,both
Texas,TX,Victoria County,91664.0,35239.0,0.3844366381567464,12546,34142,88149,70101,23254,101744,83877,both
Texas,TX,Walker County,81268.0,25170.0,0.30971600137815625,12392,25180,68951,49862,13876,91286,71342,both
Texas,TX,Waller County,63553.0,27545.0,0.4334177772882476,10334,17981,105868,76135,13614,118543,85383,both
Texas,TX,Ward County,10966.0,3764.0,0.34324275031916834,785,4345,99358,71719,3211,105594,73765,both
Texas,TX,Washington County,37007.0,18208.0,0.49201502418461374,8132,15277,101919,75085,9742,126860,92645,both
Texas,TX,Webb County,269148.0,65845.0,0.24464235290620773,34254,79572,80723,62506,63614,85131,67929,both
Texas,TX,Wharton County,41739.0,16452.0,0.39416373176166175,5516,15422,89055,66100,10680,106728,81036,both
Texas,TX,Wheeler County,4804.0,2272.0,0.47293921731890093,660,1849,77469,67964,1390,82966,72500,both
Texas,TX,Wichita County,130180.0,44497.0,0.34181133814718084,21842,48935,83994,62168,30771,102220,81529,both
Texas,TX,Wilbarger County,12522.0,4463.0,0.3564127136240217,1511,4737,69207,51626,2719,81862,75298,both
Texas,TX,Willacy County,20037.0,5563.0,0.2776363727104856,1664,5671,63701,45645,4182,73971,53833,both
Texas,TX,Williamson County,697191.0,308163.0,0.44200656634982377,213464,241754,134720,108309,169435,153927,129273,both
Texas,TX,Wilson County,54183.0,27270.0,0.5032943912297215,9689,17785,116219,92461,14052,131227,107326,both
Texas,TX,Winkler County,7414.0,1932.0,0.2605880766118155,487,2781,94977,91898,2061,102474,102958,both
Texas,TX,Wise County,78097.0,38230.0,0.4895194437686467,10618,24581,110406,89897,18992,123184,103720,both
Texas,TX,Wood County,47921.0,24381.0,0.5087748586214812,7641,18221,85733,62524,12097,103192,80153,both
Texas,TX,Yoakum County,7468.0,2393.0,0.3204338510980182,639,2616,101220,82261,2005,111728,91396,both
Texas,TX,Young County,18124.0,8309.0,0.45845288015890534,2985,7763,85404,63723,4919,102209,86090,both
Texas,TX,Zapata County,13736.0,4871.0,0.3546156086196855,1205,4612,56798,36527,3134,66107,40678,both
Texas,TX,Zavala County,9312.0,3492.0,0.375,631,3411,55486,41887,2684,56727,38734,both
Utah,UT,Beaver County,7233.0,3212.0,0.44407576386008574,1002,2386,91447,85603,1880,101731,95682,both
Utah,UT,Box Elder County,62684.0,28909.0,0.4611862676281029,9836,19150,94546,77865,14677,106821,90848,both
Utah,UT,Cache County,142393.0,60229.0,0.42297725309530665,30908,43118,100825,78292,33001,112684,88982,both
Utah,UT,Carbon County,20609.0,9445.0,0.45829491969527875,2523,8023,70471,53673,5281,84922,73060,both
Utah,UT,Daggett County,992.0,550.0,0.5544354838709677,59,262,77359,58750,150,103199,86875,both
Utah,UT,Davis County,373207.0,166492.0,0.44611167529012047,87235,114674,129739,108058,90450,142503,119893,both
Utah,UT,Duchesne County,20477.0,8967.0,0.43790594325340626,2068,6714,92726,74738,5244,100386,82935,both
Utah,UT,Emery County,10144.0,5011.0,0.4939865930599369,1094,3428,83815,69956,2512,95855,88278,both
Utah,UT,Garfield County,5314.0,2811.0,0.5289800526910049,1188,2027,81639,61688,1421,100561,77473,both
Utah,UT,Grand County,9706.0,5300.0,0.5460539872243972,2526,4466,85833,62521,2525,105558,83819,both
Utah,UT,Iron County,64211.0,27876.0,0.4341312236221208,11277,19658,86314,65527,13970,100069,82149,both
Utah,UT,Juab County,13023.0,6518.0,0.50049911694694,1453,3756,100958,89803,3144,109188,98022,both
Utah,UT,Kane County,8425.0,4486.0,0.5324629080118695,1925,3192,95094,75000,1992,121492,103321,both
Utah,UT,Millard County,13437.0,6385.0,0.47518047183151,1848,4267,81384,70877,3295,90279,78140,both
Utah,UT,Morgan County,13000.0,6757.0,0.5197692307692308,2841,3605,152810,126092,3180,161309,132965,both
Utah,UT,Piute County,1550.0,963.0,0.6212903225806452,221,567,57584,44650,362,75085,63125,both
Utah,UT,Rich County,2670.0,1447.0,0.5419475655430711,397,817,87420,76875,667,95515,85688,both
Utah,UT,Salt Lake County,1185813.0,509492.0,0.42965627801348105,306651,416589,121509,94658,279341,139930,111905,both
Utah,UT,San Juan County,14358.0,6328.0,0.4407299066722385,1874,4650,73598,54890,3495,81275,63207,both
Utah,UT,Sanpete County,30277.0,12943.0,0.4274862106549526,4210,8748,84735,67459,6732,93482,73186,both
Utah,UT,Sevier County,22344.0,10926.0,0.48899033297529537,3210,7393,86316,73765,5704,96921,82150,both
Utah,UT,Summit County,42759.0,25876.0,0.6051591477817535,17219,14477,208695,137058,10698,238315,156048,both
Utah,UT,Tooele County,82051.0,33988.0,0.41423017391622285,10753,23050,120925,101846,18531,124273,111591,both
Utah,UT,Uintah County,37747.0,15831.0,0.41939756801865047,3735,11940,92354,69861,8532,99912,86458,both
Utah,UT,Utah County,719174.0,297944.0,0.4142863896636975,160980,195602,121499,96877,157541,131275,106263,both
Utah,UT,Wasatch County,37144.0,18354.0,0.49413094981692873,10636,11985,159943,115146,9387,178272,126215,both
Utah,UT,Washington County,202452.0,97243.0,0.4803262007784561,42641,66914,104854,76411,49942,120211,94340,both
Utah,UT,Wayne County,2614.0,1651.0,0.6315990818668707,468,1085,80918,70074,855,90011,74972,both
Utah,UT,Weber County,271926.0,112017.0,0.4119392775975817,48556,92353,105251,87083,66751,118312,99029,both
Vermont,VT,Addison County,37720.0,22396.0,0.5937433722163309,11842,14638,107877,88478,9223,126769,107490,both
Vermont,VT,Bennington County,37183.0,20552.0,0.5527257079848318,11283,14636,102609,71494,8919,129080,101123,both
Vermont,VT,Caledonia County,30610.0,16482.0,0.5384514864423391,7217,12877,88223,66075,7875,104361,89400,both
Vermont,VT,Chittenden County,169481.0,96405.0,0.5688248240215718,67876,70443,120665,94310,39298,154154,127076,both
Vermont,VT,Essex County,6010.0,3410.0,0.56738768718802,1011,2729,76292,58985,1658,83885,65547,both
Vermont,VT,Franklin County,50994.0,26552.0,0.520688708475507,10775,19605,95791,79078,13264,108690,98129,both
Vermont,VT,Grand Isle County,7467.0,4967.0,0.6651935181465113,2477,3078,125572,90625,1978,149450,116250,both
Vermont,VT,Lamoille County,26060.0,14757.0,0.5662701458173446,8265,11424,104443,69897,6882,121748,90926,both
Vermont,VT,Orange County,29943.0,17536.0,0.5856460608489463,8388,12790,94637,77328,7970,112009,95651,both
Vermont,VT,Orleans County,27516.0,14655.0,0.5325992150021805,5917,11791,83959,66426,7474,96133,85316,both
Vermont,VT,Rutland County,60271.0,33883.0,0.5621774982993479,15576,25448,87595,64778,14378,112560,89128,both
Vermont,VT,Washington County,60142.0,35058.0,0.5829204216687174,21139,25474,102667,79853,14901,125563,102232,both
Vermont,VT,Windham County,45966.0,25718.0,0.5595005003698386,14714,19660,93317,68021,10786,112864,89405,both
Vermont,VT,Windsor County,58101.0,34018.0,0.5854976678542538,19180,24873,106755,75247,14867,134856,102294,both
Virginia,VA,Accomack County,33239.0,17144.0,0.5157796564276904,5483,14302,76527,57500,9145,92217,72766,both
Virginia,VA,Albemarle County,115676.0,66740.0,0.576956326290674,49273,45064,141600,102617,28029,177044,132018,both
Virginia,VA,Alexandria city,155230.0,80062.0,0.5157637054693036,80565,75349,159455,113638,34192,207702,153506,both
Virginia,VA,Alleghany County,14595.0,8277.0,0.5671120246659815,1792,6292,69390,55160,3759,87411,72101,both
Virginia,VA,Amelia County,13480.0,8032.0,0.5958456973293769,1705,5285,81188,66339,3616,96541,79526,both
Virginia,VA,Amherst County,31396.0,17303.0,0.5511211619314562,5424,12702,88404,67298,8134,105331,89565,both
Virginia,VA,Appomattox County,16864.0,9642.0,0.5717504743833017,2579,6563,78227,62337,4535,93081,79838,both
Virginia,VA,Arlington County,234162.0,128362.0,0.5481760490600525,144856,111530,184356,140160,49741,243799,194878,both
Virginia,VA,Augusta County,78247.0,44223.0,0.5651718276739044,13845,30644,93110,79972,20980,107404,93909,both
Virginia,VA,Bath County,4051.0,2582.0,0.6373734880276475,501,1781,84279,61709,1129,104347,85536,both
Virginia,VA,Bedford County,81525.0,50830.0,0.6234897270775835,20759,32698,101435,77644,22887,115179,92268,both
Virginia,VA,Bland County,6179.0,3548.0,0.5742029454604305,775,2345,74110,61375,1485,86274,67375,both
Virginia,VA,Botetourt County,34125.0,21893.0,0.6415531135531135,7299,13105,100728,80467,9099,118633,94948,both
Virginia,VA,Bristol city,16807.0,7479.0,0.44499315761289937,3051,7327,62955,44706,4084,81076,69141,both
Virginia,VA,Brunswick County,15749.0,7738.0,0.4913327830338434,1977,6390,71884,52978,3839,77370,61782,both
Virginia,VA,Buchanan County,19087.0,9327.0,0.48865720123644363,1814,7351,59584,42216,4956,71730,49167,both
Virginia,VA,Buckingham County,16978.0,7915.0,0.4661915419955236,1790,6062,74211,59199,4031,89863,78130,both
Virginia,VA,Buena Vista city,6566.0,2853.0,0.4345111178799878,1072,2611,83522,54458,1804,76339,59388,both
Virginia,VA,Campbell County,55270.0,31171.0,0.5639768409625475,10912,22080,80840,62608,14596,96530,78469,both
Virginia,VA,Caroline County,32640.0,17653.0,0.5408394607843138,5204,11680,101829,86267,8191,112256,100162,both
Virginia,VA,Carroll County,29239.0,16160.0,0.5526864803857862,3746,12493,66876,52575,8097,81826,67491,both
Virginia,VA,Charles City County,6610.0,4341.0,0.656732223903177,893,2947,92844,70339,1787,110167,90129,both
Virginia,VA,Charlotte County,11336.0,6006.0,0.5298165137614679,1527,4621,67948,48892,2720,85342,70992,both
Virginia,VA,Charlottesville city,44983.0,23303.0,0.5180401485005447,20159,19699,109240,69829,8849,159038,114786,both
Virginia,VA,Chesapeake city,253886.0,127493.0,0.5021663266190337,64352,92361,116849,94189,66884,133782,113205,both
Virginia,VA,Chesterfield County,383876.0,209730.0,0.546348299971866,110664,136996,124805,98910,99171,142649,118200,both
Virginia,VA,Clarke County,15466.0,9782.0,0.6324841587999482,4334,5651,137142,114185,4027,158493,135417,both
Virginia,VA,Colonial Heights city,18393.0,8941.0,0.4861088457565378,3825,7545,93743,76250,5001,107672,92308,both
Virginia,VA,Covington city,5545.0,2475.0,0.44634806131650134,367,2493,54455,42724,1479,66265,57125,both
Virginia,VA,Craig County,4843.0,3121.0,0.644435267396242,631,1752,87694,67778,1304,104468,83958,both
Virginia,VA,Culpeper County,54973.0,28553.0,0.5194004329398069,10007,18584,116086,96098,14191,123861,106515,both
Virginia,VA,Cumberland County,9878.0,5486.0,0.55537558210164,1364,4175,84793,57057,2886,98032,64831,both
Virginia,VA,Danville city,41837.0,17667.0,0.42228171235987283,5660,18632,62024,42778,9803,78509,59705,both
Virginia,VA,Dickenson County,13640.0,7047.0,0.5166422287390029,1179,5717,59352,43831,3917,72413,53162,both
Virginia,VA,Dinwiddie County,28343.0,15589.0,0.550012348728081,4320,10427,101604,83898,7427,116027,97563,both
Virginia,VA,Emporia city,5463.0,2178.0,0.3986820428336079,552,2219,66137,49375,1397,74690,59935,both
Virginia,VA,Essex County,10598.0,6064.0,0.5721834308360068,1396,4396,75330,56481,2700,92775,73065,both
Virginia,VA,Fairfax County,1141878.0,584387.0,0.5117770900218762,527626,412663,191191,150113,288040,219109,178683,both
Virginia,VA,Fairfax city,25144.0,13445.0,0.5347200127266942,10758,9158,170219,132774,5897,198359,167182,both
Virginia,VA,Falls Church city,14685.0,8969.0,0.6107592781750085,8294,6053,205626,154734,3527,258567,211445,both
Virginia,VA,Fauquier County,75165.0,44537.0,0.5925231158118806,21138,26266,155933,129495,19424,175921,148586,both
Virginia,VA,Floyd County,15679.0,9625.0,0.6138784361247529,2762,6649,81982,61401,4286,97691,81781,both
Virginia,VA,Fluvanna County,28462.0,16678.0,0.5859742814981379,7402,10251,113385,91959,7644,126140,101856,both
Virginia,VA,Franklin County,55549.0,30912.0,0.5564816648364507,10195,22484,90740,68348,15435,106640,84085,both
Virginia,VA,Franklin city,8339.0,3876.0,0.46480393332533876,1491,3388,79553,65125,2345,93232,82159,both
Virginia,VA,Frederick County,95994.0,52040.0,0.542117215659312,20513,34338,117692,95603,24392,132727,111801,both
Virginia,VA,Fredericksburg city,28928.0,13495.0,0.4665030420353982,8747,11443,117378,85368,5818,155887,130516,both
Virginia,VA,Galax city,6717.0,2717.0,0.40449605478636297,843,2729,73907,41438,1695,96712,67361,both
Virginia,VA,Giles County,16457.0,9234.0,0.5610986206477486,2231,6769,76719,64819,4106,95550,80086,both
Virginia,VA,Gloucester County,40057.0,23149.0,0.5779014903762139,7746,15111,103122,83689,10424,117114,97636,both
